86
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      2.0000	0.00000000e+00
      0.0000	0.00000000e+00
