  -1.5800000e+02  -1.5000000e+02   1.0000000e+00   4.0000000e+02   1.2701000e+01   8.8959000e+01   1.1270100e+01   1.8895900e+01
  -1.5800000e+02  -1.5000000e+02   1.0000000e+00   9.0000000e+02   3.7921000e+01   1.8199000e+02   1.3792100e+01   2.8199000e+01
  -1.5800000e+02  -1.5000000e+02   1.0000000e+00   2.1000000e+03   1.0651000e+02   3.6907000e+02   2.0651000e+01   4.6907000e+01
  -1.5800000e+02  -1.5000000e+02   1.0000000e+00   5.0000000e+03   2.8649000e+02   7.1914000e+02   3.8649000e+01   8.1914000e+01
  -1.5800000e+02  -1.5000000e+02   1.0000000e+00   1.2000000e+04   7.1360000e+02   1.2914000e+03   8.1360000e+01   1.3914000e+02
  -1.5800000e+02  -1.5000000e+02   1.0000000e+00   2.6000000e+04   1.4492000e+03   1.9645000e+03   1.5492000e+02   2.0645000e+02
  -1.5800000e+02  -1.5000000e+02   1.0000000e+00   6.0000000e+04   2.7566000e+03   2.7256000e+03   2.8566000e+02   2.8256000e+02
  -1.5800000e+02  -1.5000000e+02   1.0000000e+00   1.4000000e+05   4.5928000e+03   3.2734000e+03   4.6928000e+02   3.3734000e+02
  -1.5800000e+02  -1.1250000e+02   2.0000000e+00   4.0000000e+02   1.2701000e+01   8.9180000e+01   1.1270100e+01   1.8918000e+01
  -1.5800000e+02  -1.1250000e+02   2.0000000e+00   9.0000000e+02   3.8284000e+01   1.8225000e+02   1.3828400e+01   2.8225000e+01
  -1.5800000e+02  -1.1250000e+02   2.0000000e+00   2.1000000e+03   1.0723000e+02   3.6907000e+02   2.0723000e+01   4.6907000e+01
  -1.5800000e+02  -1.1250000e+02   2.0000000e+00   5.0000000e+03   2.8704000e+02   7.1809000e+02   3.8704000e+01   8.1809000e+01
  -1.5800000e+02  -1.1250000e+02   2.0000000e+00   1.2000000e+04   7.1342000e+02   1.2900000e+03   8.1342000e+01   1.3900000e+02
  -1.5800000e+02  -1.1250000e+02   2.0000000e+00   2.6000000e+04   1.4486000e+03   1.9622000e+03   1.5486000e+02   2.0622000e+02
  -1.5800000e+02  -1.1250000e+02   2.0000000e+00   6.0000000e+04   2.7546000e+03   2.7212000e+03   2.8546000e+02   2.8212000e+02
  -1.5800000e+02  -1.1250000e+02   2.0000000e+00   1.4000000e+05   4.5873000e+03   3.2671000e+03   4.6873000e+02   3.3671000e+02
  -1.5800000e+02  -7.5000000e+01   3.0000000e+00   4.0000000e+02   1.3064000e+01   8.9617000e+01   1.1306400e+01   1.8961700e+01
  -1.5800000e+02  -7.5000000e+01   3.0000000e+00   9.0000000e+02   3.8647000e+01   1.8304000e+02   1.3864700e+01   2.8304000e+01
  -1.5800000e+02  -7.5000000e+01   3.0000000e+00   2.1000000e+03   1.0868000e+02   3.7006000e+02   2.0868000e+01   4.7006000e+01
